縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,學生數(總計),學生數(男),學生數(女),原住民學生比例,上學年畢業生數(總計),上學年畢業生數(男),上學年畢業生數(女)
[16]澎湖縣,馬公市,國小,164602,縣立中正國小,公立,偏遠,[880]澎湖縣馬公市中興里民生路38號,(06)9272758,http://www.ccps.phc.edu.tw,16,288,137,151,0.69,45,19,26
[16]澎湖縣,馬公市,國小,164603,縣立中興國小,公立,偏遠,[880]澎湖縣馬公市光復路186號,(06)9272779,http://www.chps.phc.edu.tw,18,402,213,189,1,51,27,24
[16]澎湖縣,馬公市,國小,164604,縣立中山國小,公立,偏遠,[880]澎湖縣馬公市案山里大案山25之6號,(06)9211342,http://www.csps.phc.edu.tw,7,161,93,68,3.11,16,9,7
[16]澎湖縣,馬公市,國小,164605,縣立石泉國小,公立,偏遠,[880]澎湖縣馬公市石泉里1號,(06)9210228,http://www.scps.phc.edu.tw,17,390,234,156,0.51,41,24,17
[16]澎湖縣,馬公市,國小,164606,縣立東衛國小,公立,偏遠,[880]澎湖縣馬公市東衛里169號,(06)9213238,http://www.dwps.phc.edu.tw,6,91,48,43, -,17,12,5
[16]澎湖縣,馬公市,國小,164607,縣立興仁國小,公立,偏遠,[880]澎湖縣馬公市烏崁里129號,(06)9211443,http://www.sjps.phc.edu.tw,6,46,24,22,2.17,5,4,1
[16]澎湖縣,馬公市,國小,164608,縣立山水國小,公立,偏遠,[880]澎湖縣馬公市山水里140號,(06)9951004,http://www.ssps.phc.edu.tw,6,47,29,18, -,10,6,4
[16]澎湖縣,馬公市,國小,164609,縣立五德國小,公立,偏遠,[880]澎湖縣馬公市五德里32號,(06)9951327,http://www.wdps.phc.edu.tw,6,89,46,43,2.25,14,8,6
[16]澎湖縣,馬公市,國小,164610,縣立時裡國小,公立,偏遠,[880]澎湖縣馬公市時裡里114號,(06)9951332,http://www.slps.phc.edu.tw,6,32,15,17, -,7,1,6
[16]澎湖縣,馬公市,國小,164611,縣立風櫃國小,公立,偏遠,[880]澎湖縣馬公市風櫃里66號,(06)9951280,http://www.fkps.phc.edu.tw,6,44,25,19, -,4,3,1
[16]澎湖縣,馬公市,國小,164612,縣立虎井國小,公立,特偏,[880]澎湖縣馬公市虎井里1號,(06)9291025,http://www.hjps.phc.edu.tw,1,2, -,2, -,1, -,1
[16]澎湖縣,湖西鄉,國小,164614,縣立成功國小,公立,特偏,[885]澎湖縣湖西鄉成功村1之4號,(06)9212971,http://www.cgps.phc.edu.tw,6,25,15,10, -,1,1, -
[16]澎湖縣,湖西鄉,國小,164615,縣立西溪國小,公立,特偏,[885]澎湖縣湖西鄉西溪村130號,(06)9921082,http://www.sips.phc.edu.tw,6,52,25,27, -,3,2,1
[16]澎湖縣,湖西鄉,國小,164616,縣立湖西國小,公立,特偏,[885]澎湖縣湖西鄉湖西村151號,(06)9921008,http://www.hsps.phc.edu.tw,7,80,47,33,1.25,15,11,4
[16]澎湖縣,湖西鄉,國小,164618,縣立龍門國小,公立,特偏,[885]澎湖縣湖西鄉尖山村4號,(06)9921202,http://www.lmps.phc.edu.tw,6,74,35,39, -,10,4,6
[16]澎湖縣,湖西鄉,國小,164619,縣立隘門國小,公立,特偏,[885]澎湖縣湖西鄉隘門村15號,(06)9212692,http://www.amps.phc.edu.tw,6,54,22,32, -,13,7,6
[16]澎湖縣,湖西鄉,國小,164620,縣立沙港國小,公立,特偏,[885]澎湖縣湖西鄉鼎灣村75號,(06)9210087,http://www.skps.phc.edu.tw,6,21,7,14,4.76,4,2,2
[16]澎湖縣,白沙鄉,國小,164621,縣立中屯國小,公立,特偏,[884]澎湖縣白沙鄉中屯村130之2號,(06)9931561,http://www.ctps.phc.edu.tw,6,38,23,15, -,5,3,2
[16]澎湖縣,白沙鄉,國小,164623,縣立講美國小,公立,特偏,[884]澎湖縣白沙鄉講美村141之1號,(06)9931268,http://www.jmps.phc.edu.tw,6,36,30,6,5.56,11,11, -
[16]澎湖縣,白沙鄉,國小,164625,縣立赤崁國小,公立,特偏,[884]澎湖縣白沙鄉赤崁村370號,(06)9931048,http://www.ckps.phc.edu.tw,6,65,33,32,3.08,7,5,2
[16]澎湖縣,白沙鄉,國小,164627,縣立鳥嶼國小,公立,特偏,[884]澎湖縣白沙鄉鳥嶼村57號,(06)9916077,http://www.nyps.phc.edu.tw,6,22,13,9, -,5,3,2
[16]澎湖縣,白沙鄉,國小,164628,縣立吉貝國小,公立,特偏,[884]澎湖縣白沙鄉吉貝村8號,(06)9911086,http://www.cpps.phc.edu.tw,6,35,17,18,2.86,7,4,3
[16]澎湖縣,白沙鄉,國小,164629,縣立後寮國小,公立,特偏,[884]澎湖縣白沙鄉後寮村218號,(06)9931027,http://www.hlps.phc.edu.tw,6,40,20,20, -,6,3,3
[16]澎湖縣,西嶼鄉,國小,164630,縣立合橫國小,公立,特偏,[881]澎湖縣西嶼鄉合界村76號之2,(06)9981471,http://www.hhps.phc.edu.tw,6,45,18,27,8.89,7,3,4
[16]澎湖縣,西嶼鄉,國小,164631,縣立竹灣國小,公立,特偏,[881]澎湖縣西嶼鄉竹灣村15號,(06)9981437,http://www.cwps.phc.edu.tw,5,6,3,3, -, -, -, -
[16]澎湖縣,西嶼鄉,國小,164633,縣立大池國小,公立,特偏,[881]澎湖縣西嶼鄉大池村129號,(06)9981179,http://www.dtps.phc.edu.tw,6,19,8,11, -, -, -, -
[16]澎湖縣,西嶼鄉,國小,164634,縣立池東國小,公立,特偏,[881]澎湖縣西嶼鄉池東村104號,(06)9981108,http://www.cdps.phc.edu.tw,6,43,21,22, -,6,2,4
[16]澎湖縣,西嶼鄉,國小,164636,縣立內垵國小,公立,特偏,[881]澎湖縣西嶼鄉內垵村229號,(06)9981107,http://www.naps.phc.edu.tw,6,29,15,14,6.9,5,4,1
[16]澎湖縣,西嶼鄉,國小,164637,縣立外垵國小,公立,特偏,[881]澎湖縣西嶼鄉外垵村29號之3,(06)9981176,http://www.wips.phc.edu.tw,6,44,20,24, -,16,6,10
[16]澎湖縣,望安鄉,國小,164638,縣立望安國小,公立,特偏,[882]澎湖縣望安鄉西安村46號,(06)9991006,http://www.waps.phc.edu.tw,6,12,7,5, -,3,2,1
[16]澎湖縣,望安鄉,國小,164639,縣立將軍國小,公立,特偏,[882]澎湖縣望安鄉將軍村12-8號,(06)9902065,http://www.jjps.phc.edu.tw,5,9,6,3, -,2, -,2
[16]澎湖縣,望安鄉,國小,164641,縣立花嶼國小,公立,極偏,[882]澎湖縣望安鄉花嶼村2號,(06)9991740,http://www.hyps.phc.edu.tw,4,7,2,5, -,3,1,2
[16]澎湖縣,七美鄉,國小,164643,縣立七美國小,公立,特偏,[883]澎湖縣七美鄉中和村4鄰1號,(06)9971003,http://www.cmps.phc.edu.tw,6,29,19,10, -,3,2,1
[16]澎湖縣,七美鄉,國小,164644,縣立雙湖國小,公立,特偏,[883]澎湖縣七美鄉西湖村七鄰9號,(06)9971018,http://www.tlps.phc.edu.tw,6,40,20,20,2.5,4,1,3
[16]澎湖縣,馬公市,國小,164645,縣立文澳國小,公立,偏遠,[880]澎湖縣馬公市西文里文學路221號,(06)9212412,http://www.wops.phc.edu.tw,27,662,343,319,1.06,98,49,49
[16]澎湖縣,馬公市,國小,164646,縣立文光國小,公立,偏遠,[880]澎湖縣馬公市光榮里三多路450號,(06)9264181,http://www.wgps.phc.edu.tw,7,125,70,55,5.6,16,9,7
[21]臺南市,南區,國小,213611,市立龍崗國小,公立,偏遠,[702]臺南市南區鯤鯓里鯤鯓路147號,(06)2620024,https://www.lgps.tn.edu.tw,6,92,53,39,2.17,7,1,6
[21]臺南市,安南區,國小,213631,市立青草國小,公立,偏遠,[709]臺南市安南區青砂街二段105巷32號,(06)2577631,https://www.ctes.tn.edu.tw,6,82,41,41,1.22,13,7,6
[21]臺南市,安南區,國小,213632,市立鎮海國小,公立,偏遠,[709]臺南市安南區大眾路381號,(06)2841700,https://www.jhps.tn.edu.tw,6,78,40,38, -,8,3,5
[21]臺南市,安南區,國小,213633,市立顯宮國小,公立,偏遠,[709]臺南市安南區顯宮二街1號,(06)2841723,https://www.skes.tn.edu.tw,6,54,29,25, -,14,5,9
[21]臺南市,安南區,國小,213635,市立安南區南興國小,公立,偏遠,[709]臺南市安南區公學路五段627號,(06)2873204,https://www.nses.tn.edu.tw,6,99,55,44,2.02,12,8,4
[21]臺南市,安南區,國小,213643,市立學東國小,公立,偏遠,[709]臺南市安南區公學路六段589號,(06)2870017,https://www.htes.tn.edu.tw,6,73,40,33,2.74,5,4,1
[71]金門縣,金湖鎮,國小,714601,縣立金湖國小,公立,偏遠,[891]金門縣金湖鎮新市里林森路12號,(082)335977,https://www.khes.km.edu.tw,26,601,303,298,3.16,89,38,51
[71]金門縣,金寧鄉,國小,714602,縣立金寧國(中)小,公立,偏遠,[892]金門縣金寧鄉安岐1號,(082)322535,https://cnjh.km.edu.tw,6,84,47,37,3.57,12,7,5
[71]金門縣,金城鎮,國小,714603,縣立中正國小,公立,偏遠,[893]金門縣金城鎮珠浦北路38號,(082)325645,http://www.jjes.km.edu.tw,50,"1,177",624,553,0.42,185,91,94
[71]金門縣,金城鎮,國小,714604,縣立賢庵國小,公立,偏遠,[893]金門縣金城鎮賢厝村庵前18之2號,(082)325463,https://sites.google.com/a/cnc.km.edu.tw/saps/,12,217,126,91,0.92,30,16,14
[71]金門縣,金城鎮,國小,714605,縣立古城國小,公立,偏遠,[893]金門縣金城鎮古城村大古崗100號,(082)325274,http://www.gcps.km.edu.tw,6,113,68,45, -,19,7,12
[71]金門縣,金湖鎮,國小,714606,縣立開瑄國小,公立,偏遠,[891]金門縣金湖鎮瓊林里中興崗9-1號,(082)332165,http://www.ksps.km.edu.tw,12,225,116,109,0.44,29,20,9
[71]金門縣,金湖鎮,國小,714607,縣立柏村國小,公立,偏遠,[891]金門縣金湖鎮料羅村新塘10號,(082)332465,http://www.btps.km.edu.tw,6,96,56,40,1.04,13,6,7
[71]金門縣,金沙鎮,國小,714608,縣立多年國小,公立,偏遠,[890]金門縣金沙鎮環島東路4段600號,(082)332470,http://www.dnes.km.edu.tw,6,93,47,46, -,14,8,6
[71]金門縣,金沙鎮,國小,714609,縣立金沙國小,公立,偏遠,[890]金門縣金沙鎮汶沙里后浦頭117號,(082)352569,https://kses.km.edu.tw/,12,198,92,106,1.52,30,16,14
[71]金門縣,金沙鎮,國小,714610,縣立何浦國小,公立,偏遠,[890]金門縣金沙鎮浦山里下塘頭39號,(082)352455,https://hpps.km.edu.tw,6,82,42,40,1.22,13,5,8
[71]金門縣,金沙鎮,國小,714611,縣立安瀾國小,公立,偏遠,[890]金門縣金沙鎮碧山村81號,(082)352861,https://alps.km.edu.tw/,6,56,30,26,3.57,11,4,7
[71]金門縣,金沙鎮,國小,714612,縣立述美國小,公立,偏遠,[890]金門縣金沙鎮沙青路999號,(082)352860,https://smps.km.edu.tw,6,63,40,23,9.52,11,6,5
[71]金門縣,金寧鄉,國小,714613,縣立古寧國小,公立,偏遠,[892]金門縣金寧鄉古寧村北山1號,(082)325750,https://www.gnes.km.edu.tw,6,70,34,36, -,16,8,8
[71]金門縣,金寧鄉,國小,714614,縣立金鼎國小,公立,偏遠,[892]金門縣金寧鄉盤山村下堡123號,(082)325700,https://cdps.km.edu.tw/,17,362,189,173,1.38,52,33,19
[71]金門縣,烈嶼鄉,國小,714615,縣立卓環國小,公立,特偏,[894]金門縣烈嶼鄉西路23號,(082)362124,https://jhes.km.edu.tw,7,97,48,49, -,15,11,4
[71]金門縣,烈嶼鄉,國小,714616,縣立上岐國小,公立,特偏,[894]金門縣烈嶼鄉青岐123號,(082)362409,https://sces.km.edu.tw,6,63,35,28, -,9,4,5
[71]金門縣,金寧鄉,國小,714618,縣立湖埔國小,公立,偏遠,[892]金門縣金寧鄉湖下196號,(082)326424,https://hupu.km.edu.tw,9,167,83,84,1.8,11,6,5
[71]金門縣,金湖鎮,國小,714619,縣立正義國小,公立,偏遠,[891]金門縣金湖鎮正義里成功129號,(082)332734,https://jyps.km.edu.tw/,6,52,24,28, -,9,6,3
[71]金門縣,烈嶼鄉,國小,714620,縣立西口國小,公立,特偏,[894]金門縣烈嶼鄉西口村西方69號,(082)362411,https://sites.google.com/a/dns.hkes.km.edu.tw/101/,6,59,29,30, -,13,2,11
[72]連江縣,南竿鄉,國小,724601,縣立介壽國(中)小,公立,偏遠,[209]連江縣南竿鄉介壽村13號,(0836)22192,https://www.jsps.matsu.edu.tw,12,211,110,101,3.79,26,12,14
[72]連江縣,南竿鄉,國小,724602,縣立中正國(中)小,公立,偏遠,[209]連江縣南竿鄉馬祖村4號,(0836)22196,http://www.jjps.matsu.edu.tw,6,81,42,39, -,17,9,8
[72]連江縣,南竿鄉,國小,724603,縣立仁愛國小,公立,偏遠,[209]連江縣南竿鄉仁愛村95號,(0836)22146,https://www.raps.matsu.edu.tw,6,66,34,32,1.52,14,8,6
[72]連江縣,北竿鄉,國小,724604,縣立塘岐國小,公立,特偏,[210]連江縣北竿鄉塘岐村56號,(0836)55420,https://www.tcps.matsu.edu.tw,6,63,34,29,1.59,8,5,3
[72]連江縣,莒光鄉,國小,724606,縣立敬恆國(中)小,公立,極偏,[211]連江縣莒光鄉青帆村18號,(0836)88179,https://www.jhjh.matsu.edu.tw,5,10,6,4, -,1,1, -
[72]連江縣,莒光鄉,國小,724607,縣立東莒國小,公立,極偏,[211]連江縣莒光鄉大坪村4號,(0836)89043,https://www.djps.matsu.edu.tw,5,8,5,3, -, -, -, -
[72]連江縣,東引鄉,國小,724608,縣立東引國(中)小,公立,極偏,[212]連江縣東引鄉中柳村94號,(0836)77210,https://www.tyjh.matsu.edu.tw,6,41,19,22,2.44,11,4,7
[01]新北市,金山區,附設國中,14338,市立金山高中,公立,偏遠,[208]新北市金山區美田里文化二路2號,(02)24982028,http://www.cshs.ntpc.edu.tw,14,299,149,150,1.34,128,65,63
[01]新北市,雙溪區,附設國中,14347,市立雙溪高中,公立,偏遠,[227]新北市雙溪區梅竹蹊3號,(02)24931028,http://www.sxhs.ntpc.edu.tw,10,137,78,59,2.92,64,34,30
[01]新北市,石碇區,附設國中,14348,市立石碇高中,公立,偏遠,[223]新北市石碇區隆盛里八分寮45號,(02)26631224,http://www.sdhs.ntpc.edu.tw,5,69,37,32,1.45,40,25,15
[01]新北市,貢寮區,附設國中,14399,市立豐珠中學,公立,偏遠,[228]新北市貢寮區美豐里雞母嶺街6-6號,(02)24903727,http://www.fjjh.ntpc.edu.tw/,4, -, -, -, -, -, -, -
[01]新北市,八里區,國中,14527,市立八里國中,公立,偏遠,[249]新北市八里區荖阡坑路15號,(02)26102016,http://www.pljhs.ntpc.edu.tw,16,351,181,170,7.98,107,58,49
[01]新北市,石門區,國中,14537,市立石門實驗國中,公立,偏遠,[253]新北市石門區中央路1之9號,(02)26381273,http://www.smjh.ntpc.edu.tw,7,96,57,39,1.04,24,17,7
[01]新北市,萬里區,國中,14539,市立萬里國中,公立,偏遠,[207]新北市萬里區獅頭路24號,(02)24922053,http://www.wljhs.ntpc.edu.tw,7,104,54,50,6.73,37,19,18
[01]新北市,坪林區,國中,14540,市立坪林實驗國中,公立,特偏,[232]新北市坪林區國中路4號,(02)26656210,http://www.pljh.ntpc.edu.tw,6,95,57,38,1.05,40,25,15
[01]新北市,瑞芳區,國中,14544,市立瑞芳國中,公立,偏遠,[224]新北市瑞芳區三爪子坑路1號,(02)24972145,http://www.rfjh.ntpc.edu.tw,17,357,193,164,9.8,139,66,73
[01]新北市,瑞芳區,國中,14545,市立欽賢國中,公立,偏遠,[224]新北市瑞芳區崙頂路3之1號,(02)24972261,https://www2.cejh.ntpc.edu.tw/,3,15,9,6, -,20,13,7
[01]新北市,貢寮區,國中,14546,市立貢寮實驗國中,公立,偏遠,[228]新北市貢寮區嵩陽街42號,(02)24941941,http://www.kljh.ntpc.edu.tw,6,75,42,33,4,30,19,11
[01]新北市,平溪區,國中,14550,市立平溪國中,公立,偏遠,[226]新北市平溪區靜安路二段295號,(02)24951010,http://www.phjh.ntpc.edu.tw,6,25,12,13, -,16,11,5
[01]新北市,烏來區,國中,14551,市立烏來國中(小),公立,特偏,[233]新北市烏來區啦卡路5號,(02)26616482,https://www.wups.ntpc.edu.tw/,3,28,20,8,96.43,12,5,7
[02]宜蘭縣,南澳鄉,附設國中,24322,縣立南澳高中,公立,偏遠,[272]宜蘭縣南澳鄉蘇花路二段301號,(03)9981024,http://www.nojh.ilc.edu.tw,9,133,69,64,94.74,48,25,23
[02]宜蘭縣,大同鄉,國中,24523,縣立大同國中,公立,極偏,[267]宜蘭縣大同鄉太平村一鄰泰雅路四段35號,(03)9809611,http://www.dtjh.ilc.edu.tw,3,46,14,32,100,17,7,10
[03]桃園市,復興區,附設國中,34348,市立羅浮高中,公立,偏遠,[336]桃園市復興區羅浮里18號,(03)3825585,http://www.lfsh.tyc.edu.tw/,10,163,86,77,92.02,56,23,33
[03]桃園市,楊梅區,國中,34530,市立富岡國中,公立,偏遠,[326]桃園市楊梅區豐野里中正路456號,(03)4721113,http://www.fkjh.tyc.edu.tw,9,157,80,77,2.55,53,28,25
[03]桃園市,楊梅區,國中,34531,市立瑞原國中,公立,偏遠,[326]桃園市楊梅區民豐路69號,(03)4782242#11,http://www.ryjh.tyc.edu.tw,11,207,132,75,7.25,62,35,27
[03]桃園市,觀音區,國中,34533,市立觀音國中,公立,偏遠,[328]桃園市觀音區白玉里下庄子53之1號,(03)4732034,http://www.gijh.tyc.edu.tw,11,236,125,111,5.08,86,43,43
[03]桃園市,新屋區,國中,34536,市立大坡國中,公立,偏遠,[327]桃園市新屋區民有二路二段100號,(03)4768350,http://www.dpjhs.tyc.edu.tw,9,92,46,46,3.26,41,23,18
[03]桃園市,新屋區,國中,34537,市立永安國中,公立,偏遠,[327]桃園市新屋區中山西路三段96號,(03)4862507,http://www.yajh.tyc.edu.tw,9,79,43,36,6.33,39,22,17
[04]新竹縣,竹東鎮,國中,44503,縣立員東國中,公立,偏遠,[310]新竹縣竹東鎮東峰路521號,(03)5963324,http://www.ydjh.hcc.edu.tw,8,129,81,48,43.41,42,25,17
[04]新竹縣,關西鎮,國中,44505,縣立石光國中,公立,偏遠,[306]新竹縣關西鎮石光里308巷44號,(03)5868019,https://sgjh.hcc.edu.tw/,3,56,36,20, -,21,15,6
[04]新竹縣,關西鎮,國中,44506,縣立富光國中,公立,偏遠,[306]新竹縣關西鎮東光里十六張49號,(03)5872224,http://www.fgjh.hcc.edu.tw,6,88,50,38,10.23,34,21,13
[04]新竹縣,新埔鎮,國中,44508,縣立照門國中,公立,偏遠,[305]新竹縣新埔鎮照門里照鏡7號,(03)5890214,http://www.jmjh.hcc.edu.tw,4,80,40,40,2.5,35,16,19
[04]新竹縣,竹北市,國中,44510,縣立鳳岡國中,公立,偏遠,[302]新竹縣竹北市大義里鳳岡路三段100號,(03)5561284,http://www.fkjh.hcc.edu.tw,7,145,85,60,1.38,52,27,25
[04]新竹縣,芎林鄉,國中,44512,縣立芎林國中,公立,偏遠,[307]新竹縣芎林鄉新鳳村74號,(03)5922775,http://www.cljh.hcc.edu.tw,13,241,117,124,7.47,85,47,38
[04]新竹縣,新豐鄉,國中,44514,縣立精華國中,公立,偏遠,[304]新竹縣新豐鄉後湖村八鄰166號,(03)5680923,http://www.ghjh.hcc.edu.tw,3,44,19,25,4.55,16,9,7
[04]新竹縣,橫山鄉,國中,44515,縣立橫山國中,公立,偏遠,[312]新竹縣橫山鄉中豐路二段415號,(03)5931665,http://www.hsjh.hcc.edu.tw,6,125,69,56,8.8,55,28,27
[04]新竹縣,橫山鄉,國中,44516,縣立華山國中,公立,偏遠,[312]新竹縣橫山鄉橫山街一段29號,(03)5934084,http://www.hwjh.hcc.edu.tw,4,59,29,30,11.86,21,9,12
[04]新竹縣,寶山鄉,國中,44517,縣立寶山國中,公立,偏遠,[308]新竹縣寶山鄉三峰路二段600號,(03)5202104,http://www.bsjh.hcc.edu.tw,6,115,68,47,5.22,53,23,30
[04]新竹縣,北埔鄉,國中,44518,縣立北埔國中,公立,偏遠,[314]新竹縣北埔鄉埔心街141號,(03)5802224,http://www.ppjh.hcc.edu.tw,6,110,58,52,3.64,51,26,25
[04]新竹縣,峨眉鄉,國中,44519,縣立峨眉國中,公立,偏遠,[315]新竹縣峨眉鄉峨眉街十鄰54號,(03)5800208,http://www.omjh.hcc.edu.tw,3,50,29,21, -,12,9,3
[04]新竹縣,五峰鄉,國中,44523,縣立五峰國中,公立,偏遠,[311]新竹縣五峰鄉大隘村六鄰113號,(03)5851006,http://www.wfjh.hcc.edu.tw,3,46,21,25,97.83,25,8,17
[04]新竹縣,尖石鄉,國中,44524,縣立尖石國中,公立,偏遠,[313]新竹縣尖石鄉嘉樂村三鄰八十號,(03)5841027,http://www.gsjh.hcc.edu.tw,12,215,113,102,96.28,62,29,33
[05]苗栗縣,通霄鎮,國中,54512,縣立南和國中,公立,偏遠,[357]苗栗縣通霄鎮南和里9鄰112之1號,(037)782404,https://nhjh.mlc.edu.tw/Home/Index.php,3,30,13,17, -,9,4,5
[05]苗栗縣,通霄鎮,國中,54513,縣立烏眉國中,公立,偏遠,[357]苗栗縣通霄鎮內湖里1鄰5-1號,(037)752409,https://wumeijh.mlc.edu.tw/Home/Index.php,7,94,57,37, -,58,28,30
[05]苗栗縣,通霄鎮,國中,54514,縣立啟新國中,公立,偏遠,[357]苗栗縣通霄鎮白東里135之2號,(037)792804,https://csjh.mlc.edu.tw/Home/Index.php,3,49,22,27,4.08,32,13,19
[05]苗栗縣,西湖鄉,國中,54515,縣立西湖國中,公立,偏遠,[368]苗栗縣西湖鄉龍洞村一鄰1之1號,(037)921016,http://www.shihujh.mlc.edu.tw,4,67,37,30,2.99,33,18,15
[05]苗栗縣,頭份市,國中,54518,縣立文英國中,公立,偏遠,[351]苗栗縣頭份市尖下里200號,(037)624260,http://www.wyjh.mlc.edu.tw,7,159,86,73,2.52,49,27,22
[05]苗栗縣,三灣鄉,國中,54521,縣立三灣國中,公立,偏遠,[352]苗栗縣三灣鄉三灣村忠信路17號,(037)831002,http://www.sw.mlc.edu.tw,4,84,42,42,2.38,37,20,17
[05]苗栗縣,南庄鄉,國中,54522,縣立南庄國中,公立,特偏,[353]苗栗縣南庄鄉東村中正路165號,(037)822027,https://njjh.mlc.edu.tw/Home/Index.php,6,94,48,46,51.06,56,31,25
[05]苗栗縣,造橋鄉,國中,54523,縣立造橋國中,公立,偏遠,[361]苗栗縣造橋鄉造橋村1鄰老庄27號,(037)562773,https://tcjh.mlc.edu.tw/Home/Index.php,6,101,54,47,2.97,27,15,12
[05]苗栗縣,造橋鄉,國中,54524,縣立大西國中,公立,偏遠,[361]苗栗縣造橋鄉大中街73號,(037)541080,https://dc.mlc.edu.tw/Home/Index.php,3,72,35,37, -,37,24,13
[05]苗栗縣,大湖鄉,國中,54527,縣立大湖國中,公立,偏遠,[364]苗栗縣大湖鄉靜湖村民族路80號,(037)991022,http://www.dahujh.mlc.edu.tw,4,79,35,44,22.78,39,23,16
[05]苗栗縣,大湖鄉,國中,54528,縣立南湖國中,公立,偏遠,[364]苗栗縣大湖鄉義和村12號,(037)992956,http://www.nanhujh.mlc.edu.tw,6,113,68,45,2.65,47,23,24
[05]苗栗縣,獅潭鄉,國中,54529,縣立獅潭國中,公立,偏遠,[354]苗栗縣獅潭鄉新店村21號,(037)931328,https://stjh.mlc.edu.tw/Home/Index.php,3,37,19,18,13.51,12,7,5
[05]苗栗縣,泰安鄉,國中,54531,縣立泰安國中(小),公立,特偏,[365]苗栗縣泰安鄉大興村32之1號,(037)991224,https://taian.mlc.edu.tw/Home/Index.php,3,35,23,12,91.43,8,5,3
[05]苗栗縣,通霄鎮,國中,54534,縣立福興武術國中(小),公立,偏遠,[357]苗栗縣通霄鎮福興里58之2號,(037)782984,https://fushing.mlc.edu.tw/Home/Index.php,6,71,55,16,11.27,23,16,7
[06]臺中市,大安區,國中,64512,市立大安國中,公立,偏遠,[439]臺中市大安區松雅里大安港路691號,(04)26872571,http://www.tajh.tc.edu.tw,9,102,55,47,1.96,42,21,21
[06]臺中市,烏日區,國中,64521,市立溪南國中,公立,偏遠,[414]臺中市烏日區溪南路一段731號,(04)23353959,http://www.snjh.tc.edu.tw,13,198,110,88,1.01,74,40,34
[06]臺中市,石岡區,國中,64527,市立石岡國中,公立,偏遠,[422]臺中市石岡區梅子里豐勢路國中巷1號,(04)25814191,https://sgjhs.tc.edu.tw/,14,236,134,102,1.69,91,53,38
[06]臺中市,東勢區,國中,64530,市立東華國中,公立,偏遠,[423]臺中市東勢區東關路五段500號,(04)25853219,http://www.thjh.tc.edu.tw,9,107,52,55,14.02,40,27,13
[06]臺中市,東勢區,國中,64531,市立東新國中,公立,偏遠,[423]臺中市東勢區東新里5鄰東環街123號,(04)25872684,http://www.tsihs.tc.edu.tw,10,81,46,35,7.41,35,23,12
[06]臺中市,和平區,國中,64533,市立和平國中,公立,極偏,[424]臺中市和平區東關路三段崑崙巷62號,(04)25941512,http://www.hpjh.tc.edu.tw,6,44,22,22,72.73,15,7,8
[06]臺中市,和平區,國中,64552,市立梨山國中(小),公立,極偏,[424]臺中市和平區梨山里福壽路10號,(04)25981510,http://www.lses.tc.edu.tw,6,47,22,25,59.57,16,10,6
[07]彰化縣,鹿港鎮,國中,74503,縣立鹿鳴國中,公立,偏遠,[505]彰化縣鹿港鎮頭南里頂草路三段167號,(04)7713846,http://www.lmjh.chc.edu.tw,26,637,316,321,0.94,241,130,111
[07]彰化縣,線西鄉,國中,74504,縣立線西國中,公立,偏遠,[507]彰化縣線西鄉寓埔村中央路二段145號,(04)7584129,http://www.hhjh.chc.edu.tw,13,359,201,158,0.56,129,67,62
[07]彰化縣,二林鎮,國中,74512,縣立萬興國中,公立,偏遠,[526]彰化縣二林鎮萬興里二溪路六段626號,(04)8682978,http://www.whjh.chc.edu.tw,6,118,56,62, -,32,21,11
[07]彰化縣,竹塘鄉,國中,74514,縣立竹塘國中,公立,偏遠,[525]彰化縣竹塘鄉竹塘村竹林路一段550號,(04)8972034,http://www.ctjhs.chc.edu.tw,21,585,311,274,0.68,187,92,95
[07]彰化縣,大城鄉,國中,74515,縣立大城國中,公立,偏遠,[527]彰化縣大城鄉東城村南平路224號,(04)8941022,http://www.tcjhs.chc.edu.tw,8,198,108,90, -,75,38,37
[07]彰化縣,芳苑鄉,國中,74516,縣立草湖國中,公立,偏遠,[528]彰化縣芳苑鄉草湖村功湖路140號,(04)8861051,https://www.thjh.chc.edu.tw/,8,183,90,93,2.73,73,46,27
[07]彰化縣,芳苑鄉,國中,74517,縣立芳苑國中,公立,偏遠,[528]彰化縣芳苑鄉仁愛村斗苑路芳苑段211號,(04)8983264,http://www.fyjhs.chc.edu.tw,8,198,108,90,3.03,64,40,24
[07]彰化縣,二水鄉,國中,74529,縣立二水國中,公立,偏遠,[530]彰化縣二水鄉源泉村月眉巷13號,(04)8791557,http://www.esjh.chc.edu.tw,6,86,50,36, -,42,30,12
[07]彰化縣,溪州鄉,國中,74532,縣立溪州國中,公立,偏遠,[524]彰化縣溪州鄉溪州村中央路三段300號,(04)8895054,http://www.ccjh.chc.edu.tw,11,263,155,108,1.14,112,59,53
[07]彰化縣,溪州鄉,國中,74533,縣立溪陽國中,公立,偏遠,[524]彰化縣溪州鄉成功村下柑路1號,(04)8802151,https://www.hyjh.chc.edu.tw/,8,185,94,91,1.08,80,41,39
[07]彰化縣,埤頭鄉,國中,74534,縣立埤頭國中,公立,偏遠,[523]彰化縣埤頭鄉崙腳村中學路67號,(04)8922004,http://www.ptjh.chc.edu.tw,19,460,250,210,0.43,200,106,94
